country,lat,lon,canton_short,canton
CHE,47.1631375,8.1071521,LU,Luzern
CHE,47.551397,7.989869,AG,Aargau
CHE,47.069932,7.292648,BE,Bern
CHE,47.50660099,8.72982947,ZH,Zürich
CHE,47.1631375,8.1071521,LU,Luzern
CHE,47.50660099,8.72982947,ZH,Zürich
CHE,47.1631375,8.1071521,LU,Luzern
CHE,47.1631375,8.1071521,LU,Luzern
CHE,47.1631375,8.1071521,LU,Luzern
CHE,47.21350806,8.56226594,ZG,Zug
CHE,46.56133391,7.37530659,BE,Bern
CHE,47.21350806,8.56226594,ZG,Zug
CHE,47.44924832,8.46496226,ZH,Zürich
CHE,47.4121853,8.5483879,ZH,Zürich
CHE,47.4121853,8.5483879,ZH,Zürich
CHE,47.44924832,8.46496226,ZH,Zürich
CHE,47.38775477,8.48892832,ZH,Zürich
CHE,47.381394,8.537237,ZH,Zürich
CHE,47.38775477,8.48892832,ZH,Zürich
CHE,46.56133391,7.37530659,BE,Bern
CHE,47.381394,8.537237,ZH,Zürich
CHE,47.381394,8.537237,ZH,Zürich
CHE,47.381394,8.537237,ZH,Zürich
CHE,47.133063,8.7450685,SZ,Schwyz
CHE,47.4121853,8.5483879,ZH,Zürich
CHE,47.133063,8.7450685,SZ,Schwyz
CHE,46.99616,6.94604,NE,Neuenburg
CHE,47.398539,8.0064808,SO,Solothurn
CHE,47.543284,7.5931035,BS,Basel-Stadt
CHE,47.398539,8.0064808,SO,Solothurn
CHE,47.543284,7.5931035,BS,Basel-Stadt
CHE,46.99616,6.94604,NE,Neuenburg
CHE,47.451872,8.5385929,ZH,Zürich
CHE,46.99616,6.94604,NE,Neuenburg
CHE,46.99616,6.94604,NE,Neuenburg
CHE,47.147604,8.433971,ZG,Zug
CHE,46.50659026,6.48500109,VD,Waadt
CHE,47.451872,8.5385929,ZH,Zürich
CHE,46.50659026,6.48500109,VD,Waadt
CHE,47.451872,8.5385929,ZH,Zürich
CHE,47.147604,8.433971,ZG,Zug
CHE,46.50659026,6.48500109,VD,Waadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.147604,8.433971,ZG,Zug
CHE,46.50659026,6.48500109,VD,Waadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.147604,8.433971,ZG,Zug
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.191573,7.395678,SO,Solothurn
CHE,46.7214355,6.5375193,VD,Waadt
CHE,46.7214355,6.5375193,VD,Waadt
CHE,46.494557,6.779208,VD,Waadt
CHE,46.7214355,6.5375193,VD,Waadt
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.7800543,6.6357906,VD,Waadt
CHE,47.39221581,8.67432372,ZH,Zürich
CHE,46.7800543,6.6357906,VD,Waadt
CHE,46.7800543,6.6357906,VD,Waadt
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.7214355,6.5375193,VD,Waadt
CHE,46.7800543,6.6357906,VD,Waadt
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,47.193044,7.398016,SO,Solothurn
CHE,47.290992,8.527938,ZH,Zürich
CHE,47.39221581,8.67432372,ZH,Zürich
CHE,47.330329,8.801415,ZH,Zürich
CHE,47.193044,7.398016,SO,Solothurn
CHE,47.39221581,8.67432372,ZH,Zürich
CHE,47.191573,7.395678,SO,Solothurn
CHE,47.290992,8.527938,ZH,Zürich
CHE,47.5541922,7.59282,BS,Basel-Stadt
CHE,47.379579,8.52306,ZH,Zürich
CHE,46.7214355,6.5375193,VD,Waadt
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,46.06941287,7.77678665,VS,Wallis
CHE,47.252059,8.1822043,AG,Aargau
CHE,46.780604,8.668062,UR,Uri
CHE,46.780604,8.668062,UR,Uri
CHE,46.780604,8.668062,UR,Uri
CHE,47.252059,8.1822043,AG,Aargau
CHE,46.814564,8.654262,UR,Uri
CHE,46.780604,8.668062,UR,Uri
CHE,46.780671,8.668121,UR,Uri
CHE,46.780671,8.668121,UR,Uri
CHE,47.465957,8.327549,AG,Aargau
CHE,47.02128,7.028909,NE,Neuenburg
CHE,46.870894,7.1228252,FR,Fribourg
CHE,46.870894,7.1228252,FR,Fribourg
CHE,46.870894,7.1228252,FR,Fribourg
CHE,46.814595,8.654178,UR,Uri
CHE,46.814595,8.654178,UR,Uri
CHE,46.814564,8.654262,UR,Uri
CHE,46.814595,8.654178,UR,Uri
CHE,47.465957,8.327549,AG,Aargau
CHE,47.351939,8.573595,ZH,Zürich
CHE,47.351939,8.573595,ZH,Zürich
CHE,46.814595,8.654178,UR,Uri
CHE,47.02128,7.028909,NE,Neuenburg
CHE,47.364207,8.554646,ZH,Zürich
CHE,47.364207,8.554646,ZH,Zürich
CHE,47.4161,9.247879,SG,St. Gallen
CHE,45.954336,8.950502,TI,Tessin
CHE,45.954336,8.950502,TI,Tessin
CHE,45.954336,8.950502,TI,Tessin
CHE,45.954336,8.950502,TI,Tessin
CHE,46.782893,9.220909,GR,Graubünden
CHE,46.710826,9.43598,GR,Graubünden
CHE,46.532356,9.8708293,GR,Graubünden
CHE,46.782893,9.220909,GR,Graubünden
CHE,46.85207,9.505344,GR,Graubünden
CHE,47.435685,9.1392468,SG,St. Gallen
CHE,47.303485,9.0859142,SG,St. Gallen
CHE,45.954336,8.950502,TI,Tessin
CHE,45.88012365,8.97693055,TI,Tessin
CHE,46.85207,9.505344,GR,Graubünden
CHE,47.41705,9.2505177,SG,St. Gallen
CHE,46.774511,9.1923926,GR,Graubünden
CHE,46.710826,9.43598,GR,Graubünden
CHE,47.435685,9.1392468,SG,St. Gallen
CHE,46.96633,9.55329,GR,Graubünden
CHE,46.774511,9.1923926,GR,Graubünden
CHE,46.710826,9.43598,GR,Graubünden
CHE,46.532356,9.8708293,GR,Graubünden
CHE,46.490078,9.83505,GR,Graubünden
CHE,46.96633,9.55329,GR,Graubünden
CHE,46.490078,9.83505,GR,Graubünden
CHE,47.303485,9.0859142,SG,St. Gallen
CHE,46.85207,9.505344,GR,Graubünden
CHE,47.41705,9.2505177,SG,St. Gallen
CHE,47.435685,9.1392468,SG,St. Gallen
CHE,47.435685,9.1392468,SG,St. Gallen
CHE,46.791645,10.298599,GR,Graubünden
CHE,47.47863876,9.50692861,SG,St. Gallen
CHE,46.491741,9.902967,GR,Graubünden
CHE,47.379576,9.540718,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.448011,9.653428,SG,St. Gallen
CHE,47.56338187,9.12239508,TG,Thurgau
CHE,46.491741,9.902967,GR,Graubünden
CHE,47.461019,9.09468,SG,St. Gallen
CHE,45.88012365,8.97693055,TI,Tessin
CHE,47.460945,9.094596,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.461019,9.09468,SG,St. Gallen
CHE,47.56338187,9.12239508,TG,Thurgau
CHE,47.47126,9.529181,SG,St. Gallen
CHE,47.10249626,9.25466769,SG,St. Gallen
CHE,47.461019,9.09468,SG,St. Gallen
CHE,47.64600257,9.16199446,TG,Thurgau
CHE,46.84612675,9.51238117,GR,Graubünden
CHE,47.64600257,9.16199446,TG,Thurgau
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.47126,9.529181,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,46.84612675,9.51238117,GR,Graubünden
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.55119,9.27298,TG,Thurgau
CHE,47.33379723,9.40672526,AI,Appenzell Innerrhoden
CHE,47.448015,9.653364,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.447883,9.653334,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.447877,9.653396,SG,St. Gallen
CHE,47.47126,9.529181,SG,St. Gallen
CHE,47.461019,9.09468,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.47126,9.529181,SG,St. Gallen
CHE,47.448011,9.653428,SG,St. Gallen
CHE,47.460945,9.094596,SG,St. Gallen
CHE,47.48985856,9.23739751,TG,Thurgau
CHE,47.47863876,9.50692861,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.447877,9.653396,SG,St. Gallen
CHE,47.448015,9.653364,SG,St. Gallen
CHE,47.448011,9.653428,SG,St. Gallen
CHE,47.47863876,9.50692861,SG,St. Gallen
CHE,47.448011,9.653428,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.10249626,9.25466769,SG,St. Gallen
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.48985856,9.23739751,TG,Thurgau
CHE,46.491847,9.90259,GR,Graubünden
CHE,46.84612675,9.51238117,GR,Graubünden
CHE,46.491847,9.90259,GR,Graubünden
CHE,47.460965,9.094696,SG,St. Gallen
CHE,47.460965,9.094696,SG,St. Gallen
CHE,46.491741,9.902967,GR,Graubünden
CHE,46.491847,9.90259,GR,Graubünden
CHE,46.491741,9.902967,GR,Graubünden
CHE,47.447883,9.653334,SG,St. Gallen
CHE,46.773676,10.201917,GR,Graubünden
CHE,47.379576,9.540718,SG,St. Gallen
CHE,46.491741,9.902967,GR,Graubünden
CHE,47.333897,9.40664863,AI,Appenzell Innerrhoden
CHE,47.333897,9.40664863,AI,Appenzell Innerrhoden
CHE,46.86048344,9.52795744,GR,Graubünden
CHE,47.41676263,9.23403392,SG,St. Gallen
CHE,47.33379723,9.40672526,AI,Appenzell Innerrhoden
CHE,45.849527,8.985499,TI,Tessin
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,46.73098955,9.42677426,GR,Graubünden
CHE,45.85016,8.983043,TI,Tessin
CHE,46.73098955,9.42677426,GR,Graubünden
CHE,45.849527,8.985499,TI,Tessin
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,47.479445,9.579227,SG,St. Gallen
CHE,47.479445,9.579227,SG,St. Gallen
CHE,47.479445,9.579227,SG,St. Gallen
CHE,47.414983,9.286217,SG,St. Gallen
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,47.414983,9.286217,SG,St. Gallen
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,47.479497,9.579081,SG,St. Gallen
CHE,47.479445,9.579227,SG,St. Gallen
CHE,47.461005,9.094579,SG,St. Gallen
CHE,47.479497,9.579081,SG,St. Gallen
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,45.85016,8.983043,TI,Tessin
CHE,46.73098955,9.42677426,GR,Graubünden
CHE,46.845208,9.5040437,GR,Graubünden
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,46.73098955,9.42677426,GR,Graubünden
CHE,46.845208,9.5040437,GR,Graubünden
CHE,47.41676263,9.23403392,SG,St. Gallen
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,47.412002,9.255654,SG,St. Gallen
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.50678586,9.43192535,TG,Thurgau
CHE,47.40759396,9.28856259,SG,St. Gallen
CHE,46.845208,9.5040437,GR,Graubünden
CHE,47.44620304,9.05289511,TG,Thurgau
CHE,47.479497,9.579081,SG,St. Gallen
CHE,47.451938,9.602585,AR,Appenzell Ausserrhoden
CHE,47.12847971,9.05586988,GL,Glarus
CHE,47.52163125,9.40731128,TG,Thurgau
CHE,46.86048344,9.52795744,GR,Graubünden
CHE,47.479497,9.579081,SG,St. Gallen
CHE,47.479445,9.579227,SG,St. Gallen
CHE,47.479497,9.579081,SG,St. Gallen
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.412002,9.255654,SG,St. Gallen
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.113376,9.267699,SG,St. Gallen
CHE,47.12847971,9.05586988,GL,Glarus
CHE,47.113376,9.267699,SG,St. Gallen
CHE,47.4413774,9.41780247,SG,St. Gallen
CHE,47.4413774,9.41780247,SG,St. Gallen
CHE,47.56394685,9.09889016,TG,Thurgau
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.44620304,9.05289511,TG,Thurgau
CHE,47.44620304,9.05289511,TG,Thurgau
CHE,46.664144,9.571359,GR,Graubünden
CHE,47.12847971,9.05586988,GL,Glarus
CHE,47.41676263,9.23403392,SG,St. Gallen
CHE,47.52163125,9.40731128,TG,Thurgau
CHE,47.569006,9.093254,TG,Thurgau
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.12847971,9.05586988,GL,Glarus
CHE,47.56394685,9.09889016,TG,Thurgau
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.42190917,9.37041657,SG,St. Gallen
CHE,47.113376,9.267699,SG,St. Gallen
CHE,47.5067,9.4319344,TG,Thurgau
CHE,47.461005,9.094579,SG,St. Gallen
CHE,47.38901806,9.28850755,AR,Appenzell Ausserrhoden
CHE,47.44620304,9.05289511,TG,Thurgau
CHE,47.569006,9.093254,TG,Thurgau
CHE,47.569006,9.093254,TG,Thurgau
CHE,47.569006,9.093254,TG,Thurgau
CHE,47.569006,9.093254,TG,Thurgau
CHE,47.569006,9.093254,TG,Thurgau
CHE,46.009248,8.960654,TI,Tessin
CHE,46.009248,8.960654,TI,Tessin
CHE,46.009248,8.960654,TI,Tessin
CHE,46.009248,8.960654,TI,Tessin
CHE,46.009248,8.960654,TI,Tessin
CHE,46.48983145,9.90541335,GR,Graubünden
CHE,46.48983145,9.90541335,GR,Graubünden
CHE,45.850167,8.983099,TI,Tessin
CHE,47.41905469,9.50463791,AR,Appenzell Ausserrhoden
CHE,45.850167,8.983099,TI,Tessin
CHE,45.850167,8.983099,TI,Tessin
CHE,45.850167,8.983099,TI,Tessin
CHE,45.849497,8.985468,TI,Tessin
CHE,45.850167,8.983099,TI,Tessin
CHE,47.54574,8.96476,TG,Thurgau
CHE,45.849497,8.985468,TI,Tessin
CHE,45.849497,8.985468,TI,Tessin
CHE,45.849497,8.985468,TI,Tessin
CHE,47.13317,9.092935,SG,St. Gallen
CHE,47.113352,9.267769,SG,St. Gallen
CHE,47.166513,9.476276,SG,St. Gallen
CHE,45.849497,8.985468,TI,Tessin
CHE,47.54574,8.96476,TG,Thurgau
CHE,47.166513,9.476276,SG,St. Gallen
CHE,47.13317,9.092935,SG,St. Gallen
CHE,47.113352,9.267769,SG,St. Gallen
CHE,47.166513,9.476276,SG,St. Gallen
CHE,47.166513,9.476276,SG,St. Gallen
CHE,47.411006,9.069244,SG,St. Gallen
CHE,47.4467408,8.9803068,TG,Thurgau
CHE,47.411006,9.069244,SG,St. Gallen
CHE,46.847649,9.501627,GR,Graubünden
CHE,47.411006,9.069244,SG,St. Gallen
CHE,47.4467408,8.9803068,TG,Thurgau
CHE,46.847649,9.501627,GR,Graubünden
CHE,46.847649,9.501627,GR,Graubünden
CHE,46.358341,9.6435552,GR,Graubünden
CHE,46.358341,9.6435552,GR,Graubünden
CHE,46.209484,9.026658,TI,Tessin
CHE,46.847649,9.501627,GR,Graubünden
CHE,46.358341,9.6435552,GR,Graubünden
CHE,46.209509,9.02673,TI,Tessin
CHE,47.35419911,9.24690845,AR,Appenzell Ausserrhoden
CHE,47.35419911,9.24690845,AR,Appenzell Ausserrhoden
CHE,46.209509,9.02673,TI,Tessin
CHE,46.182145,9.001865,TI,Tessin
CHE,46.209484,9.026658,TI,Tessin
CHE,46.182145,9.001865,TI,Tessin
CHE,46.7924,9.82034,GR,Graubünden
CHE,46.33309531,9.51569152,GR,Graubünden
CHE,46.33309531,9.51569152,GR,Graubünden
CHE,47.417044,9.2504647,SG,St. Gallen
CHE,46.7924,9.82034,GR,Graubünden
CHE,46.35039946,9.61964924,GR,Graubünden
CHE,46.35039946,9.61964924,GR,Graubünden
CHE,46.34374056,9.59213847,GR,Graubünden
CHE,47.417044,9.2504647,SG,St. Gallen
CHE,46.34374056,9.59213847,GR,Graubünden
CHE,46.40035884,9.69574491,GR,Graubünden
CHE,47.045889,9.446372,SG,St. Gallen
CHE,46.40035884,9.69574491,GR,Graubünden
CHE,46.728775,9.5551942,GR,Graubünden
CHE,47.045889,9.446372,SG,St. Gallen
CHE,46.728775,9.5551942,GR,Graubünden
CHE,46.728775,9.5551942,GR,Graubünden
CHE,47.045889,9.446372,SG,St. Gallen
CHE,47.409582,9.038973,SG,St. Gallen
CHE,47.045889,9.446372,SG,St. Gallen
CHE,46.728775,9.5551942,GR,Graubünden
CHE,46.728775,9.5551942,GR,Graubünden
CHE,47.41433971,9.24931495,SG,St. Gallen
CHE,47.15409041,9.02558488,GL,Glarus
CHE,47.409582,9.038973,SG,St. Gallen
CHE,47.413995,9.249196,SG,St. Gallen
CHE,47.15430322,9.02519417,GL,Glarus
CHE,46.728775,9.5551942,GR,Graubünden
CHE,46.864791,9.882319,GR,Graubünden
CHE,47.15430322,9.02519417,GL,Glarus
CHE,45.875807,8.979663,TI,Tessin
CHE,47.15430322,9.02519417,GL,Glarus
CHE,45.875807,8.979663,TI,Tessin
CHE,47.382798,9.554943,SG,St. Gallen
CHE,47.44542,9.154368,SG,St. Gallen
CHE,47.382798,9.554943,SG,St. Gallen
CHE,46.492078,9.833288,GR,Graubünden
CHE,46.492078,9.833288,GR,Graubünden
CHE,47.413995,9.249196,SG,St. Gallen
CHE,47.41433971,9.24931495,SG,St. Gallen
CHE,46.492078,9.833288,GR,Graubünden
CHE,47.15430322,9.02519417,GL,Glarus
CHE,47.527382,9.031781,TG,Thurgau
CHE,47.527382,9.031781,TG,Thurgau
CHE,46.492078,9.833288,GR,Graubünden
CHE,47.468423,9.285013,SG,St. Gallen
CHE,47.470831,9.283049,SG,St. Gallen
CHE,47.564536,9.098192,TG,Thurgau
CHE,47.382798,9.554943,SG,St. Gallen
CHE,47.097873,9.060558,GL,Glarus
CHE,45.875807,8.979663,TI,Tessin
CHE,47.44542,9.154368,SG,St. Gallen
CHE,47.564536,9.098192,TG,Thurgau
CHE,46.492078,9.833288,GR,Graubünden
CHE,47.382798,9.554943,SG,St. Gallen
CHE,47.564536,9.098192,TG,Thurgau
CHE,45.875807,8.979663,TI,Tessin
CHE,45.875807,8.979663,TI,Tessin
CHE,47.382798,9.554943,SG,St. Gallen
CHE,47.468423,9.285013,SG,St. Gallen
CHE,47.11402433,9.05873748,GL,Glarus
CHE,47.097873,9.060558,GL,Glarus
CHE,47.443032,9.147089,SG,St. Gallen
CHE,47.11402433,9.05873748,GL,Glarus
CHE,47.382798,9.554943,SG,St. Gallen
CHE,47.464464,8.993329,TG,Thurgau
CHE,47.096243,9.353467,SG,St. Gallen
CHE,47.096243,9.353467,SG,St. Gallen
CHE,47.096243,9.353467,SG,St. Gallen
CHE,47.3448,9.0815,SG,St. Gallen
CHE,47.096243,9.353467,SG,St. Gallen
CHE,47.464464,8.993329,TG,Thurgau
CHE,47.3448,9.0815,SG,St. Gallen
CHE,47.393319,9.095955,SG,St. Gallen
CHE,47.414217,9.246146,SG,St. Gallen
CHE,47.418982,9.366082,SG,St. Gallen
CHE,47.221538,8.994921,SG,St. Gallen
CHE,47.418982,9.366082,SG,St. Gallen
CHE,47.393319,9.095955,SG,St. Gallen
CHE,47.121293,9.127129,GL,Glarus
CHE,46.664292,10.210297,GR,Graubünden
CHE,47.099459,9.063296,GL,Glarus
CHE,47.086935,9.342829,SG,St. Gallen
CHE,47.086935,9.342829,SG,St. Gallen
CHE,47.099459,9.063296,GL,Glarus
CHE,47.135112,9.056236,GL,Glarus
CHE,47.121293,9.127129,GL,Glarus
CHE,47.381193,9.277409,AR,Appenzell Ausserrhoden
CHE,47.381193,9.277409,AR,Appenzell Ausserrhoden
CHE,47.311609,9.561896,SG,St. Gallen
CHE,47.547328,9.298295,TG,Thurgau
CHE,47.547328,9.298295,TG,Thurgau
CHE,46.664292,10.210297,GR,Graubünden
CHE,47.311609,9.561896,SG,St. Gallen
CHE,47.311609,9.561896,SG,St. Gallen
CHE,47.547328,9.298295,TG,Thurgau
CHE,47.311536,9.561826,SG,St. Gallen
CHE,47.311536,9.561826,SG,St. Gallen
CHE,47.45105,9.156184,SG,St. Gallen
CHE,46.712492,9.446187,GR,Graubünden
CHE,47.415959,9.247818,SG,St. Gallen
CHE,46.712492,9.446187,GR,Graubünden
CHE,47.4373,9.2756,SG,St. Gallen
CHE,47.440224,9.418414,SG,St. Gallen
CHE,47.64117,9.19976,TG,Thurgau
CHE,47.311609,9.561896,SG,St. Gallen
CHE,47.285008,8.995902,SG,St. Gallen
CHE,47.415959,9.247818,SG,St. Gallen
CHE,47.311609,9.561896,SG,St. Gallen
CHE,47.64117,9.19976,TG,Thurgau
CHE,47.067345,9.058545,GL,Glarus
CHE,47.647968,9.176094,TG,Thurgau
CHE,47.45105,9.156184,SG,St. Gallen
CHE,46.02888,8.96781,TI,Tessin
CHE,46.712492,9.446187,GR,Graubünden
CHE,47.067345,9.058545,GL,Glarus
CHE,46.810128,9.841274,GR,Graubünden
CHE,46.712492,9.446187,GR,Graubünden
CHE,46.712492,9.446187,GR,Graubünden
CHE,46.02888,8.96781,TI,Tessin
CHE,47.311536,9.561826,SG,St. Gallen
CHE,46.712492,9.446187,GR,Graubünden
CHE,47.647968,9.176094,TG,Thurgau
CHE,46.02888,8.96781,TI,Tessin
CHE,47.355782,9.037042,SG,St. Gallen
CHE,46.810128,9.841274,GR,Graubünden
CHE,47.067345,9.058545,GL,Glarus
CHE,47.112662,9.253485,SG,St. Gallen
CHE,47.41597,9.247935,SG,St. Gallen
CHE,47.647968,9.176094,TG,Thurgau
CHE,46.77653,9.1035,GR,Graubünden
CHE,47.285008,8.995902,SG,St. Gallen
CHE,47.311536,9.561826,SG,St. Gallen
CHE,47.112662,9.253485,SG,St. Gallen
CHE,47.311536,9.561826,SG,St. Gallen
CHE,47.41597,9.247935,SG,St. Gallen
CHE,46.810128,9.841274,GR,Graubünden
CHE,46.02888,8.96781,TI,Tessin
CHE,47.4674,9.028514,TG,Thurgau
CHE,47.4674,9.028514,TG,Thurgau
CHE,47.4674,9.028514,TG,Thurgau
CHE,47.4674,9.028514,TG,Thurgau
CHE,47.4674,9.028514,TG,Thurgau
CHE,47.444544,9.340164,SG,St. Gallen
CHE,47.4674,9.028514,TG,Thurgau
CHE,46.182098,9.001826,TI,Tessin
CHE,47.444544,9.340164,SG,St. Gallen
CHE,46.182098,9.001826,TI,Tessin
CHE,47.097542,9.344993,SG,St. Gallen
CHE,47.097542,9.344993,SG,St. Gallen
CHE,46.182098,9.001826,TI,Tessin
CHE,47.468063,9.588484,SG,St. Gallen
CHE,46.182098,9.001826,TI,Tessin
CHE,46.84760436,9.50142378,GR,Graubünden
CHE,47.468063,9.588484,SG,St. Gallen
CHE,47.475099,9.149186,SG,St. Gallen
CHE,46.828117,9.855135,GR,Graubünden
CHE,46.8543274,9.5312627,GR,Graubünden
CHE,46.85072,9.523912,GR,Graubünden
CHE,46.84760436,9.50142378,GR,Graubünden
CHE,46.855884,9.506167,GR,Graubünden
CHE,46.86384614,9.54126531,GR,Graubünden
CHE,46.828117,9.855135,GR,Graubünden
CHE,46.855884,9.506167,GR,Graubünden
CHE,46.85072,9.523912,GR,Graubünden
CHE,46.852815,9.528918,GR,Graubünden
CHE,46.8543274,9.5312627,GR,Graubünden
CHE,46.86384614,9.54126531,GR,Graubünden
CHE,47.475099,9.149186,SG,St. Gallen
CHE,46.87130673,9.54362837,GR,Graubünden
CHE,46.87130673,9.54362837,GR,Graubünden
CHE,46.852815,9.528918,GR,Graubünden
CHE,46.86728648,9.53744562,GR,Graubünden
CHE,46.86728648,9.53744562,GR,Graubünden
CHE,46.854088,9.531141,GR,Graubünden
CHE,46.847772,9.523918,GR,Graubünden
CHE,46.854088,9.531141,GR,Graubünden
CHE,46.847772,9.523918,GR,Graubünden
CHE,46.849262,9.51543,GR,Graubünden
CHE,46.85656226,9.51353274,GR,Graubünden
CHE,46.854088,9.531141,GR,Graubünden
CHE,46.854088,9.531141,GR,Graubünden
CHE,46.864116,9.539452,GR,Graubünden
CHE,46.864116,9.539452,GR,Graubünden
CHE,46.212845,9.03955,TI,Tessin
CHE,46.849262,9.51543,GR,Graubünden
CHE,46.212845,9.03955,TI,Tessin
CHE,46.854088,9.531141,GR,Graubünden
CHE,46.85656226,9.51353274,GR,Graubünden
CHE,46.95582434,9.56076715,GR,Graubünden
CHE,47.66661382,8.98208523,TG,Thurgau
CHE,46.864116,9.539452,GR,Graubünden
CHE,46.212845,9.03955,TI,Tessin
CHE,47.66661382,8.98208523,TG,Thurgau
CHE,46.849262,9.51543,GR,Graubünden
CHE,46.95582434,9.56076715,GR,Graubünden
CHE,46.864116,9.539452,GR,Graubünden
CHE,46.854088,9.531141,GR,Graubünden
CHE,46.849262,9.51543,GR,Graubünden
CHE,46.96669,9.55616,GR,Graubünden
CHE,46.212845,9.03955,TI,Tessin
CHE,46.86797,9.88199,GR,Graubünden
CHE,46.86797,9.88199,GR,Graubünden
CHE,46.96669,9.55616,GR,Graubünden
CHE,47.40964,9.62501,SG,St. Gallen
CHE,47.40964,9.62501,SG,St. Gallen
CHE,47.56656,9.09595,TG,Thurgau
CHE,47.516623,9.032621,TG,Thurgau
CHE,47.56656,9.09595,TG,Thurgau
CHE,46.20946967,9.02659359,TI,Tessin
CHE,47.40825939,9.28579349,SG,St. Gallen
CHE,46.79132,10.286544,GR,Graubünden
CHE,47.650644,9.172326,TG,Thurgau
CHE,47.40825939,9.28579349,SG,St. Gallen
CHE,47.155163,9.035684,SG,St. Gallen
CHE,46.79732,10.30058,GR,Graubünden
CHE,47.562926,9.124521,TG,Thurgau
CHE,47.40825939,9.28579349,SG,St. Gallen
CHE,47.516623,9.032621,TG,Thurgau
CHE,47.44723,9.535711,AR,Appenzell Ausserrhoden
CHE,47.155723,9.037715,SG,St. Gallen
CHE,47.562926,9.124521,TG,Thurgau
CHE,47.44723,9.535711,AR,Appenzell Ausserrhoden
CHE,47.155163,9.035684,SG,St. Gallen
CHE,47.155163,9.035684,SG,St. Gallen
CHE,47.155163,9.035684,SG,St. Gallen
CHE,47.155723,9.037715,SG,St. Gallen
CHE,47.114265,9.255013,SG,St. Gallen
CHE,47.109243,9.243634,SG,St. Gallen
CHE,47.29543,9.093964,SG,St. Gallen
CHE,47.29543,9.093964,SG,St. Gallen
CHE,47.155163,9.035684,SG,St. Gallen
CHE,47.548581,9.1516869,TG,Thurgau
CHE,47.653801,9.135311,TG,Thurgau
CHE,47.109243,9.243634,SG,St. Gallen
CHE,47.370629,9.191772,SG,St. Gallen
CHE,46.20946967,9.02659359,TI,Tessin
CHE,47.29543,9.093964,SG,St. Gallen
CHE,47.51343,9.03099,TG,Thurgau
CHE,46.20946967,9.02659359,TI,Tessin
CHE,47.650644,9.172326,TG,Thurgau
CHE,46.20946967,9.02659359,TI,Tessin
CHE,46.79132,10.286544,GR,Graubünden
CHE,47.40825939,9.28579349,SG,St. Gallen
CHE,47.155163,9.035684,SG,St. Gallen
CHE,47.114265,9.255013,SG,St. Gallen
CHE,47.548581,9.1516869,TG,Thurgau
CHE,47.29543,9.093964,SG,St. Gallen
CHE,46.246752,9.143401,GR,Graubünden
